"","Price"
"12/15/2020 0:00","19434.070313033"
"12/14/2020 0:00","19270.746809811"
"12/13/2020 0:00","19169.338451969"
"12/12/2020 0:00","18804.794708687"
"12/11/2020 0:00","18062.118986906"
"12/10/2020 0:00","18261.878450329"
"12/9/2020 0:00","18569.987699691"
"12/8/2020 0:00","18325.054202865"
"12/7/2020 0:00","19190.037781381"
"12/6/2020 0:00","19336.692554651"
"12/5/2020 0:00","19127.656824482"
"12/4/2020 0:00","18737.192660312"
"12/3/2020 0:00","19427.95495995"
"12/2/2020 0:00","19201.276130857"
"12/1/2020 0:00","18855.043740295"
"11/30/2020 0:00","19721.874730214"
"11/29/2020 0:00","18162.123474769"
"11/28/2020 0:00","17707.715790133"
"11/27/2020 0:00","17076.842021809"
"11/26/2020 0:00","17072.810341953"
"11/25/2020 0:00","18770.202102024"
"11/24/2020 0:00","19121.511413257"
"11/23/2020 0:00","18374.452581293"
"11/22/2020 0:00","18413.52696735"
"11/21/2020 0:00","18709.05738082"
"11/20/2020 0:00","18641.285031419"
"11/19/2020 0:00","17806.276919319"
"11/18/2020 0:00","17827.839147466"
"11/17/2020 0:00","17683.759275981"
"11/16/2020 0:00","16725.110727362"
"11/15/2020 0:00","15961.34578839"
"11/14/2020 0:00","16083.588047602"
"11/13/2020 0:00","16316.137259339"
"11/12/2020 0:00","16279.270538159"
"11/11/2020 0:00","15687.480248155"
"11/10/2020 0:00","15280.16349114"
"11/9/2020 0:00","15326.156847868"
"11/8/2020 0:00","15499.081293284"
"11/7/2020 0:00","14821.983251777"
"11/6/2020 0:00","15547.052549124"
"11/5/2020 0:00","15558.525408402"
"11/4/2020 0:00","14132.96094433"
"11/3/2020 0:00","13973.248876644"
"11/2/2020 0:00","13576.968475843"
"11/1/2020 0:00","13735.006857626"
"10/31/2020 0:00","13795.526547596"
"10/30/2020 0:00","13568.837248108"
"10/29/2020 0:00","13443.531522235"
"10/28/2020 0:00","13275.481261315"
"10/27/2020 0:00","13651.54050526"
"10/26/2020 0:00","13065.536025938"
"10/25/2020 0:00","13020.811715896"
"10/24/2020 0:00","13117.174729466"
"10/23/2020 0:00","12929.022175701"
"10/22/2020 0:00","12958.537189204"
"10/21/2020 0:00","12808.795951863"
"10/20/2020 0:00","11910.242112809"
"10/19/2020 0:00","11748.376783365"
"10/18/2020 0:00","11490.015808249"
"10/17/2020 0:00","11368.484736962"
"10/16/2020 0:00","11312.662784187"
"10/15/2020 0:00","11492.615897338"
"10/14/2020 0:00","11426.367479344"
"10/13/2020 0:00","11423.480015091"
"10/12/2020 0:00","11544.137639625"
"10/11/2020 0:00","11376.435109896"
"10/10/2020 0:00","11294.994190302"
"10/9/2020 0:00","11066.190869882"
"10/8/2020 0:00","10898.551843619"
"10/7/2020 0:00","10665.252260679"
"10/6/2020 0:00","10604.446854355"
"10/5/2020 0:00","10784.67081854"
"10/4/2020 0:00","10665.698551049"
"10/3/2020 0:00","10541.32189207"
"10/2/2020 0:00","10566.494383933"
"10/1/2020 0:00","10614.303326871"
"9/30/2020 0:00","10766.814094563"
"9/29/2020 0:00","10839.962683468"
"9/28/2020 0:00","10702.472833045"
"9/27/2020 0:00","10766.522449088"
"9/26/2020 0:00","10739.742577529"
"9/25/2020 0:00","10683.395234217"
"9/24/2020 0:00","10731.532396808"
"9/23/2020 0:00","10231.051311501"
"9/22/2020 0:00","10531.351535286"
"9/21/2020 0:00","10427.87773384"
"9/20/2020 0:00","10914.687407947"
"9/19/2020 0:00","11076.850892878"
"9/18/2020 0:00","10916.970917053"
"9/17/2020 0:00","10934.419674311"
"9/16/2020 0:00","10946.921228692"
"9/15/2020 0:00","10782.99980322"
"9/14/2020 0:00","10665.113719053"
"9/13/2020 0:00","10315.666411066"
"9/12/2020 0:00","10438.37739278"
"9/11/2020 0:00","10374.778150971"
"9/10/2020 0:00","10334.638647185"
"9/9/2020 0:00","10214.15437465"
"9/8/2020 0:00","10112.206366256"
"9/7/2020 0:00","10356.444382971"
"9/6/2020 0:00","10257.229742702"
"9/5/2020 0:00","10129.786654306"
"9/4/2020 0:00","10473.519453043"
"9/3/2020 0:00","10215.669958645"
"9/2/2020 0:00","11399.148968018"
"9/1/2020 0:00","11921.754916292"
"8/31/2020 0:00","11655.998698678"
"8/30/2020 0:00","11697.794368445"
"8/29/2020 0:00","11485.101567395"
"8/28/2020 0:00","11496.830217387"
"8/27/2020 0:00","11311.240202114"
"8/26/2020 0:00","11463.567970252"
"8/25/2020 0:00","11361.554816122"
"8/24/2020 0:00","11763.761713068"
"8/23/2020 0:00","11653.407286706"
"8/22/2020 0:00","11681.15792601"
"8/21/2020 0:00","11530.919234185"
"8/20/2020 0:00","11866.595191214"
"8/19/2020 0:00","11732.405565665"
"8/18/2020 0:00","11961.994599784"
"8/17/2020 0:00","12285.936628884"
"8/16/2020 0:00","11892.68092121"
"8/15/2020 0:00","11865.383052744"
"8/14/2020 0:00","11742.876373856"
"8/13/2020 0:00","11763.009141034"
"8/12/2020 0:00","11576.814266862"
"8/11/2020 0:00","11395.405816094"
"8/10/2020 0:00","11867.866490683"
"8/9/2020 0:00","11648.083166166"
"8/8/2020 0:00","11728.585226911"
"8/7/2020 0:00","11583.159273747"
"8/6/2020 0:00","11780.285372344"
"8/5/2020 0:00","11732.927950313"
"8/4/2020 0:00","11194.554614509"
"8/3/2020 0:00","11246.255476837"
"8/2/2020 0:00","11073.607655717"
"8/1/2020 0:00","11800.389870165"
"7/31/2020 0:00","11334.58546549"
"7/30/2020 0:00","11109.23106292"
"7/29/2020 0:00","11073.297879589"
"7/28/2020 0:00","10895.733957139"
"7/27/2020 0:00","10996.536599024"
"7/26/2020 0:00","9917.359473893"
"7/25/2020 0:00","9686.12071608"
"7/24/2020 0:00","9545.046629108"
"7/23/2020 0:00","9592.963304038"
"7/22/2020 0:00","9518.901022149"
"7/21/2020 0:00","9385.174346234"
"7/20/2020 0:00","9164.069788541"
"7/19/2020 0:00","9207.816995889"
"7/18/2020 0:00","9170.802680627"
"7/17/2020 0:00","9155.773355258"
"7/16/2020 0:00","9137.239203353"
"7/15/2020 0:00","9206.764838048"
"7/14/2020 0:00","9254.20447377"
"7/13/2020 0:00","9247.107825483"
"7/12/2020 0:00","9286.726084869"
"7/11/2020 0:00","9231.320100491"
"7/10/2020 0:00","9278.447734235"
"7/9/2020 0:00","9240.366175725"
"7/8/2020 0:00","9420.350154587"
"7/7/2020 0:00","9252.355179756"
"7/6/2020 0:00","9342.540315737"
"7/5/2020 0:00","9072.772592194"
"7/4/2020 0:00","9127.518466541"
"7/3/2020 0:00","9065.57798453"
"7/2/2020 0:00","9084.054479317"
"7/1/2020 0:00","9225.668161404"
"6/30/2020 0:00","9145.560607003"
"6/29/2020 0:00","9180.15902631"
"6/28/2020 0:00","9118.117533044"
"6/27/2020 0:00","9014.22427198"
"6/26/2020 0:00","9165.503578236"
"6/25/2020 0:00","9254.748295924"
"6/24/2020 0:00","9289.303604875"
"6/23/2020 0:00","9614.94360605"
"6/22/2020 0:00","9685.845286855"
"6/21/2020 0:00","9289.89379981"
"6/20/2020 0:00","9348.977142148"
"6/19/2020 0:00","9305.901804693"
"6/18/2020 0:00","9401.552893373"
"6/17/2020 0:00","9463.405493001"
"6/16/2020 0:00","9520.484680768"
"6/15/2020 0:00","9421.652179904"
"6/14/2020 0:00","9352.845602064"
"6/13/2020 0:00","9463.820529397"
"6/12/2020 0:00","9460.375484512"
"6/11/2020 0:00","9314.378159997"
"6/10/2020 0:00","9864.561413157"
"6/9/2020 0:00","9769.869087608"
"6/8/2020 0:00","9773.301577068"
"6/7/2020 0:00","9742.573822416"
"6/6/2020 0:00","9662.323105336"
"6/5/2020 0:00","9641.917174627"
"6/4/2020 0:00","9803.990305736"
"6/3/2020 0:00","9652.629014484"
"6/2/2020 0:00","9538.727853222"
"6/1/2020 0:00","10177.770353698"
"5/31/2020 0:00","9449.860914083"
"5/30/2020 0:00","9693.552426994"
"5/29/2020 0:00","9418.133839887"
"5/28/2020 0:00","9536.159368896"
"5/27/2020 0:00","9165.144673701"
"5/26/2020 0:00","8850.354200037"
"5/25/2020 0:00","8897.213209214"
"5/24/2020 0:00","8791.793685125"
"5/23/2020 0:00","9180.527996785"
"5/22/2020 0:00","9160.705420055"
"5/21/2020 0:00","9073.693078891"
"5/20/2020 0:00","9524.434063671"
"5/19/2020 0:00","9761.178765113"
"5/18/2020 0:00","9733.739136589"
"5/17/2020 0:00","9667.578396738"
"5/16/2020 0:00","9380.484219264"
"5/15/2020 0:00","9293.972171086"
"5/14/2020 0:00","9772.561575826"
"5/13/2020 0:00","9302.896540995"
"5/12/2020 0:00","8792.063767945"
"5/11/2020 0:00","8593.856494464"
"5/10/2020 0:00","8745.152545192"
"5/9/2020 0:00","9570.005987549"
"5/8/2020 0:00","9822.88562923"
"5/7/2020 0:00","9968.105282228"
"5/6/2020 0:00","9198.252700851"
"5/5/2020 0:00","8967.997704233"
"5/4/2020 0:00","8883.30678116"
"5/3/2020 0:00","8894.362674812"
"5/2/2020 0:00","8974.922892482"
"5/1/2020 0:00","8832.98125113"
"4/30/2020 0:00","8607.329832118"
"4/29/2020 0:00","8759.789190303"
"4/28/2020 0:00","7754.222425558"
"4/27/2020 0:00","7766.689761497"
"4/26/2020 0:00","7665.828318069"
"4/25/2020 0:00","7535.263896666"
"4/24/2020 0:00","7497.353392645"
"4/23/2020 0:00","7464.891126761"
"4/22/2020 0:00","7106.551177031"
"4/21/2020 0:00","6851.005362273"
"4/20/2020 0:00","6856.78595335"
"4/19/2020 0:00","7133.148679405"
"4/18/2020 0:00","7233.157423116"
"4/17/2020 0:00","7034.54035767"
"4/16/2020 0:00","7088.799491826"
"4/15/2020 0:00","6637.791815543"
"4/14/2020 0:00","6856.179093865"
"4/13/2020 0:00","6837.422539886"
"4/12/2020 0:00","6977.230635882"
"4/11/2020 0:00","6869.586551932"
"4/10/2020 0:00","6859.8337374"
"4/9/2020 0:00","7293.584360283"
"4/8/2020 0:00","7352.328771068"
"4/7/2020 0:00","7198.770191509"
"4/6/2020 0:00","7279.161792257"
"4/5/2020 0:00","6789.732164723"
"4/4/2020 0:00","6847.730054844"
"4/3/2020 0:00","6733.747734803"
"4/2/2020 0:00","6807.465142308"
"4/1/2020 0:00","6598.287014759"
"3/31/2020 0:00","6431.262412871"
"3/30/2020 0:00","6424.078447239"
"3/29/2020 0:00","5917.297073238"
"3/28/2020 0:00","6239.838831896"
"3/27/2020 0:00","6377.749563627"
"3/26/2020 0:00","6736.291779135"
"3/25/2020 0:00","6681.336594453"
"3/24/2020 0:00","6736.044984352"
"3/23/2020 0:00","6467.459038287"
"3/22/2020 0:00","5843.158786255"
"3/21/2020 0:00","6149.79835117"
"3/20/2020 0:00","6192.309975228"
"3/19/2020 0:00","6160.004718461"
"3/18/2020 0:00","5365.581534299"
"3/17/2020 0:00","5362.320406925"
"3/16/2020 0:00","5022.578106242"
"3/15/2020 0:00","5381.745246919"
"3/14/2020 0:00","5212.979297886"
"3/13/2020 0:00","5518.647280507"
"3/12/2020 0:00","4724.392684378"
"3/11/2020 0:00","7931.347542963"
"3/10/2020 0:00","7900.821325967"
"3/9/2020 0:00","7915.672114634"
"3/8/2020 0:00","8042.736084463"
"3/7/2020 0:00","8898.942077756"
"3/6/2020 0:00","9129.266627707"
"3/5/2020 0:00","9051.139212389"
"3/4/2020 0:00","8749.500221929"
"3/3/2020 0:00","8772.476036802"
"3/2/2020 0:00","8900.068550262"
"3/1/2020 0:00","8557.504357584"
"2/29/2020 0:00","8569.467784718"
"2/28/2020 0:00","8731.610771305"
"2/27/2020 0:00","8775.595015544"
"2/26/2020 0:00","8829.543592945"
"2/25/2020 0:00","9358.388620384"
"2/24/2020 0:00","9664.370231955"
"2/23/2020 0:00","9923.659319612"
"2/22/2020 0:00","9667.521623153"
"2/21/2020 0:00","9683.453205911"
"2/20/2020 0:00","9612.39263243"
"2/19/2020 0:00","9621.766805943"
"2/18/2020 0:00","10144.896496497"
"2/17/2020 0:00","9711.996027942"
"2/16/2020 0:00","9969.235680452"
"2/15/2020 0:00","9903.077896912"
"2/14/2020 0:00","10327.512334976"
"2/13/2020 0:00","10225.415261826"
"2/12/2020 0:00","10327.554589217"
"2/11/2020 0:00","10229.700902488"
"2/10/2020 0:00","9869.436911635"
"2/9/2020 0:00","10128.750275518"
"2/8/2020 0:00","9899.911944208"
"2/7/2020 0:00","9820.295541559"
"2/6/2020 0:00","9754.07841167"
"2/5/2020 0:00","9602.309743074"
"2/4/2020 0:00","9187.070016251"
"2/3/2020 0:00","9302.36265841"
"2/2/2020 0:00","9339.574889161"
"2/1/2020 0:00","9386.105651619"
"1/31/2020 0:00","9336.132884714"
"1/30/2020 0:00","9503.267999973"
"1/29/2020 0:00","9304.918063766"
"1/28/2020 0:00","9334.836393301"
"1/27/2020 0:00","8895.603627951"
"1/26/2020 0:00","8591.002875698"
"1/25/2020 0:00","8366.208771054"
"1/24/2020 0:00","8440.287025972"
"1/23/2020 0:00","8391.607956581"
"1/22/2020 0:00","8672.801078606"
"1/21/2020 0:00","8747.381850419"
"1/20/2020 0:00","8639.196220239"
"1/19/2020 0:00","8697.342225048"
"1/18/2020 0:00","8929.544856857"
"1/17/2020 0:00","8921.648280804"
"1/16/2020 0:00","8722.037088492"
"1/15/2020 0:00","8807.632433908"
"1/14/2020 0:00","8838.564861799"
"1/13/2020 0:00","8116.969510017"
"1/12/2020 0:00","8164.590607768"
"1/11/2020 0:00","8024.791558571"
"1/10/2020 0:00","8160.41356717"
"1/9/2020 0:00","7829.063239858"
"1/8/2020 0:00","8055.759827258"
"1/7/2020 0:00","8155.216395206"
"1/6/2020 0:00","7764.21795016"
"1/5/2020 0:00","7352.362745092"
"1/4/2020 0:00","7358.491964047"
"1/3/2020 0:00","7317.184074338"
"1/2/2020 0:00","6968.274896337"
"1/1/2020 0:00","7213.918462217"
"12/31/2019 0:00","7202.624250734"
"12/30/2019 0:00","7245.988922674"
"12/29/2019 0:00","7386.37606034"
"12/28/2019 0:00","7312.04457"
"12/27/2019 0:00","7246.422424633"
"12/26/2019 0:00","7211.341193713"
"12/25/2019 0:00","7205.3806879"
"12/24/2019 0:00","7240.62033283"
"12/23/2019 0:00","7329.609333692"
"12/22/2019 0:00","7482.961455839"
"12/21/2019 0:00","7138.888883851"
"12/20/2019 0:00","7185.155243857"
"12/19/2019 0:00","7150.376098438"
"12/18/2019 0:00","7275.754883601"
"12/17/2019 0:00","6624.129257675"
"12/16/2019 0:00","6902.888387618"
"12/15/2019 0:00","7120.922417547"
"12/14/2019 0:00","7078.955218817"
"12/13/2019 0:00","7255.126876879"
"12/12/2019 0:00","7202.46079296"
"12/11/2019 0:00","7199.716155364"
"12/10/2019 0:00","7233.814525048"
"12/9/2019 0:00","7350.418118369"
"12/8/2019 0:00","7516.676668173"
"12/7/2019 0:00","7496.125957769"
"12/6/2019 0:00","7532.61098739"
"12/5/2019 0:00","7386.51006291"
"12/4/2019 0:00","7216.45616286"
"12/3/2019 0:00","7300.20831055"
"12/2/2019 0:00","7315.108656927"
"12/1/2019 0:00","7417.184161887"
"11/30/2019 0:00","7548.613483041"
"11/29/2019 0:00","7740.415549447"
"11/28/2019 0:00","7442.795357732"
"11/27/2019 0:00","7502.033156435"
"11/26/2019 0:00","7169.264737836"
"11/25/2019 0:00","7133.946457871"
"11/24/2019 0:00","6932.313157281"
"11/23/2019 0:00","7316.797514649"
"11/22/2019 0:00","7290.351827984"
"11/21/2019 0:00","7631.016803397"
"11/20/2019 0:00","8097.187492427"
"11/19/2019 0:00","8134.769580205"
"11/18/2019 0:00","8211.78969301"
"11/17/2019 0:00","8503.04943466"
"11/16/2019 0:00","8497.411044782"
"11/15/2019 0:00","8474.539001785"
"11/14/2019 0:00","8662.422431497"
"11/13/2019 0:00","8785.801622778"
"11/12/2019 0:00","8801.603779134"
"11/11/2019 0:00","8732.15412281"
"11/10/2019 0:00","9043.004448601"
"11/9/2019 0:00","8818.43226403"
"11/8/2019 0:00","8791.640946347"
"11/7/2019 0:00","9219.011987478"
"11/6/2019 0:00","9329.520807093"
"11/5/2019 0:00","9311.283796968"
"11/4/2019 0:00","9389.905541185"
"11/3/2019 0:00","9205.743201034"
"11/2/2019 0:00","9290.257018683"
"11/1/2019 0:00","9225.753942278"
"10/31/2019 0:00","9154.923648472"
"10/30/2019 0:00","9162.391745136"
"10/29/2019 0:00","9411.88531791"
"10/28/2019 0:00","9234.267438557"
"10/27/2019 0:00","9544.094411496"
"10/26/2019 0:00","9235.929531419"
"10/25/2019 0:00","8651.134449573"
"10/24/2019 0:00","7440.037915254"
"10/23/2019 0:00","7469.521062846"
"10/22/2019 0:00","8040.006228697"
"10/21/2019 0:00","8212.771665108"
"10/20/2019 0:00","8202.005472651"
"10/19/2019 0:00","7950.124307851"
"10/18/2019 0:00","7955.464770683"
"10/17/2019 0:00","8075.178241452"
"10/16/2019 0:00","8008.809279101"
"10/15/2019 0:00","8174.781558437"
"10/14/2019 0:00","8347.201506449"
"10/13/2019 0:00","8294.599727264"
"10/12/2019 0:00","8314.921537248"
"10/11/2019 0:00","8272.024050522"
"10/10/2019 0:00","8556.950238475"
"10/9/2019 0:00","8572.837276209"
"10/8/2019 0:00","8189.796865126"
"10/7/2019 0:00","8196.151959898"
"10/6/2019 0:00","7876.455217631"
"10/5/2019 0:00","8130.134393189"
"10/4/2019 0:00","8155.655358897"
"10/3/2019 0:00","8232.129997665"
"10/2/2019 0:00","8361.919233145"
"10/1/2019 0:00","8294.743596648"
"9/30/2019 0:00","8269.028681584"
"9/29/2019 0:00","8068.668738286"
"9/28/2019 0:00","8208.59598768"
"9/27/2019 0:00","8183.569872359"
"9/26/2019 0:00","8077.936354442"
"9/25/2019 0:00","8439.846189898"
"9/24/2019 0:00","8588.424905857"
"9/23/2019 0:00","9719.397018609"
"9/22/2019 0:00","10050.187541129"
"9/21/2019 0:00","10006.065330833"
"9/20/2019 0:00","10179.862230841"
"9/19/2019 0:00","10241.608795395"
"9/18/2019 0:00","10164.101904869"
"9/17/2019 0:00","10208.165817936"
"9/16/2019 0:00","10268.657984963"
"9/15/2019 0:00","10313.443525982"
"9/14/2019 0:00","10353.549798216"
"9/13/2019 0:00","10346.599194957"
"9/12/2019 0:00","10387.514841215"
"9/11/2019 0:00","10159.720473324"
"9/10/2019 0:00","10132.544804558"
"9/9/2019 0:00","10322.057607889"
"9/8/2019 0:00","10410.187644035"
"9/7/2019 0:00","10477.09483846"
"9/6/2019 0:00","10339.455631575"
"9/5/2019 0:00","10574.499542005"
"9/4/2019 0:00","10578.320209569"
"9/3/2019 0:00","10603.095462993"
"9/2/2019 0:00","10329.859051573"
"9/1/2019 0:00","9716.721909689"
"8/31/2019 0:00","9609.787647368"
"8/30/2019 0:00","9582.255357778"
"8/29/2019 0:00","9493.755389208"
"8/28/2019 0:00","9759.791528413"
"8/27/2019 0:00","10219.413373246"
"8/26/2019 0:00","10374.876617245"
"8/25/2019 0:00","10118.399575204"
"8/24/2019 0:00","10142.839395055"
"8/23/2019 0:00","10385.507551618"
"8/22/2019 0:00","10123.994480368"
"8/21/2019 0:00","10136.964618751"
"8/20/2019 0:00","10751.857323258"
"8/19/2019 0:00","10890.253796002"
"8/18/2019 0:00","10331.467108077"
"8/17/2019 0:00","10220.070168212"
"8/16/2019 0:00","10344.507989693"
"8/15/2019 0:00","10296.600266166"
"8/14/2019 0:00","10010.249937915"
"8/13/2019 0:00","10920.980312582"
"8/12/2019 0:00","11398.762190123"
"8/11/2019 0:00","11555.775899235"
"8/10/2019 0:00","11342.468601716"
"8/9/2019 0:00","11857.844469936"
"8/8/2019 0:00","12019.255358112"
"8/7/2019 0:00","11976.654827569"
"8/6/2019 0:00","11497.062684201"
"8/5/2019 0:00","11782.652143549"
"8/4/2019 0:00","10948.187619903"
"8/3/2019 0:00","10806.817073981"
"8/2/2019 0:00","10523.946375083"
"8/1/2019 0:00","10365.984725445"
"7/31/2019 0:00","10080.086121152"
"7/30/2019 0:00","9581.211677756"
"7/29/2019 0:00","9533.580410388"
"7/28/2019 0:00","9545.094701172"
"7/27/2019 0:00","9464.99772889"
"7/26/2019 0:00","9845.987421977"
"7/25/2019 0:00","9904.696184087"
"7/24/2019 0:00","9807.414231018"
"7/23/2019 0:00","9916.381213641"
"7/22/2019 0:00","10338.58841438"
"7/21/2019 0:00","10596.355696901"
"7/20/2019 0:00","10764.700850569"
"7/19/2019 0:00","10511.695476388"
"7/18/2019 0:00","10629.023332162"
"7/17/2019 0:00","9643.71473555"
"7/16/2019 0:00","9499.558669446"
"7/15/2019 0:00","10885.588450999"
"7/14/2019 0:00","10288.853124064"
"7/13/2019 0:00","11397.161429518"
"7/12/2019 0:00","11776.082435848"
"7/11/2019 0:00","11376.679394568"
"7/10/2019 0:00","12147.697759751"
"7/9/2019 0:00","12545.445221221"
"7/8/2019 0:00","12248.874131725"
"7/7/2019 0:00","11441.622695658"
"7/6/2019 0:00","11266.401344947"
"7/5/2019 0:00","10980.083327779"
"7/4/2019 0:00","11221.25555658"
"7/3/2019 0:00","11943.629838735"
"7/2/2019 0:00","10818.18811951"
"7/1/2019 0:00","10638.003271271"
"6/30/2019 0:00","10912.255934044"
"6/29/2019 0:00","12097.567788411"
"6/28/2019 0:00","12482.409959829"
"6/27/2019 0:00","11237.076652763"
"6/26/2019 0:00","13112.782536123"
"6/25/2019 0:00","11810.127825701"
"6/24/2019 0:00","11013.963603928"
"6/23/2019 0:00","10880.051309618"
"6/22/2019 0:00","10719.807804423"
"6/21/2019 0:00","10162.203698127"
"6/20/2019 0:00","9589.390555221"
"6/19/2019 0:00","9311.883211721"
"6/18/2019 0:00","9125.090764169"
"6/17/2019 0:00","9328.082235709"
"6/16/2019 0:00","9025.723641831"
"6/15/2019 0:00","8859.597053629"
"6/14/2019 0:00","8696.970842738"
"6/13/2019 0:00","8286.913173816"
"6/12/2019 0:00","8159.590368523"
"6/11/2019 0:00","7962.756329737"
"6/10/2019 0:00","8000.570019137"
"6/9/2019 0:00","7750.808728267"
"6/8/2019 0:00","7974.683977197"
"6/7/2019 0:00","8070.900978356"
"6/6/2019 0:00","7846.273224235"
"6/5/2019 0:00","7860.506170985"
"6/4/2019 0:00","7760.01105779"
"6/3/2019 0:00","8362.955080545"
"6/2/2019 0:00","8781.231372894"
"6/1/2019 0:00","8596.109824225"
"5/31/2019 0:00","8606.278615403"
"5/30/2019 0:00","8380.86840038"
"5/29/2019 0:00","8672.98537276"
"5/28/2019 0:00","8721.6157416"
"5/27/2019 0:00","8857.096555519"
"5/26/2019 0:00","8736.628563948"
"5/25/2019 0:00","8104.73204645"
"5/24/2019 0:00","8021.477876494"
"5/23/2019 0:00","7919.729554358"
"5/22/2019 0:00","7744.861886829"
"5/21/2019 0:00","7984.314133126"
"5/20/2019 0:00","8004.459953952"
"5/19/2019 0:00","8186.662732404"
"5/18/2019 0:00","7332.609911221"
"5/17/2019 0:00","7382.337789468"
"5/16/2019 0:00","7918.875904937"
"5/15/2019 0:00","8181.247379068"
"5/14/2019 0:00","8028.236494406"
"5/13/2019 0:00","7813.193116445"
"5/12/2019 0:00","6992.035883656"
"5/11/2019 0:00","7235.877636404"
"5/10/2019 0:00","6386.691489533"
"5/9/2019 0:00","6187.660821162"
"5/8/2019 0:00","5973.935495865"
"5/7/2019 0:00","5855.204284185"
"5/6/2019 0:00","5742.762539512"
"5/5/2019 0:00","5779.333068834"
"5/4/2019 0:00","5820.358392055"
"5/3/2019 0:00","5734.732073665"
"5/2/2019 0:00","5485.782605123"
"5/1/2019 0:00","5388.818932923"
"4/30/2019 0:00","5305.984482131"
"4/29/2019 0:00","5258.677411088"
"4/28/2019 0:00","5293.938255503"
"4/27/2019 0:00","5274.514196298"
"4/26/2019 0:00","5264.272697961"
"4/25/2019 0:00","5241.366292456"
"4/24/2019 0:00","5484.270138274"
"4/23/2019 0:00","5591.93356269"
"4/22/2019 0:00","5417.509437289"
"4/21/2019 0:00","5349.866310892"
"4/20/2019 0:00","5363.756655489"
"4/19/2019 0:00","5317.962149987"
"4/18/2019 0:00","5309.256996284"
"4/17/2019 0:00","5271.109695488"
"4/16/2019 0:00","5280.621477906"
"4/15/2019 0:00","5114.800175994"
"4/14/2019 0:00","5187.562407627"
"4/13/2019 0:00","5132.674495269"
"4/12/2019 0:00","5090.02691307"
"4/11/2019 0:00","5055.483612262"
"4/10/2019 0:00","5334.16546243"
"4/9/2019 0:00","5235.702335987"
"4/8/2019 0:00","5303.985428527"
"4/7/2019 0:00","5212.309923024"
"4/6/2019 0:00","5066.740036243"
"4/5/2019 0:00","5029.810426006"
"4/4/2019 0:00","4924.082434374"
"4/3/2019 0:00","4981.380898514"
"4/2/2019 0:00","4888.060144806"
"4/1/2019 0:00","4202.125149714"
"3/31/2019 0:00","4202.588398158"
"3/30/2019 0:00","4164.621319669"
"3/29/2019 0:00","4128.954215703"
"3/28/2019 0:00","4061.003062397"
"3/27/2019 0:00","4069.689197198"
"3/26/2019 0:00","3980.620043073"
"3/25/2019 0:00","3969.701717355"
"3/24/2019 0:00","4024.480055518"
"3/23/2019 0:00","4034.593701872"
"3/22/2019 0:00","4017.939706485"
"3/21/2019 0:00","4024.283201515"
"3/20/2019 0:00","4075.319876766"
"3/19/2019 0:00","4039.787113996"
"3/18/2019 0:00","4020.470961551"
"3/17/2019 0:00","4007.166919858"
"3/16/2019 0:00","4024.229285339"
"3/15/2019 0:00","3928.041328852"
"3/14/2019 0:00","3900.376687091"
"3/13/2019 0:00","3895.619863392"
"3/12/2019 0:00","3901.113915142"
"3/11/2019 0:00","3879.103312128"
"3/10/2019 0:00","3902.80646271"
"3/9/2019 0:00","3931.895283308"
"3/8/2019 0:00","3872.141156369"
"3/7/2019 0:00","3888.248904326"
"3/6/2019 0:00","3873.668095745"
"3/5/2019 0:00","3855.0028053"
"3/4/2019 0:00","3755.244533692"
"3/3/2019 0:00","3881.076222168"
"3/2/2019 0:00","3848.655865347"
"3/1/2019 0:00","3834.290290069"
"2/28/2019 0:00","3845.258312799"
"2/27/2019 0:00","3841.615656283"
"2/26/2019 0:00","3842.992706537"
"2/25/2019 0:00","3868.161644161"
"2/24/2019 0:00","3807.506663628"
"2/23/2019 0:00","4123.668788587"
"2/22/2019 0:00","3970.590294199"
"2/21/2019 0:00","3894.540736483"
"2/20/2019 0:00","3918.389585518"
"2/19/2019 0:00","3893.270396548"
"2/18/2019 0:00","3858.949361197"
"2/17/2019 0:00","3630.26901901"
"2/16/2019 0:00","3599.138222499"
"2/15/2019 0:00","3596.820721532"
"2/14/2019 0:00","3577.371359712"
"2/13/2019 0:00","3590.146720852"
"2/12/2019 0:00","3608.1455686"
"2/11/2019 0:00","3615.969569845"
"2/10/2019 0:00","3663.532766717"
"2/9/2019 0:00","3648.622398485"
"2/8/2019 0:00","3632.621063544"
"2/7/2019 0:00","3382.947413684"
"2/6/2019 0:00","3405.55894369"
"2/5/2019 0:00","3463.442822071"
"2/4/2019 0:00","3453.03218375"
"2/3/2019 0:00","3451.480647199"
"2/2/2019 0:00","3502.072822894"
"2/1/2019 0:00","3474.400614406"
"1/31/2019 0:00","3447.812768646"
"1/30/2019 0:00","3470.828260383"
"1/29/2019 0:00","3438.806393391"
"1/28/2019 0:00","3462.059067174"
"1/27/2019 0:00","3575.69534679"
"1/26/2019 0:00","3595.147523761"
"1/25/2019 0:00","3590.982706471"
"1/24/2019 0:00","3601.873910558"
"1/23/2019 0:00","3592.901430874"
"1/22/2019 0:00","3608.383961607"
"1/21/2019 0:00","3547.119997129"
"1/20/2019 0:00","3583.507435701"
"1/19/2019 0:00","3735.953787486"
"1/18/2019 0:00","3653.185376139"
"1/17/2019 0:00","3684.253014929"
